codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
0021037020,2025-10-04,4.0,8.8,8.8,9.8,61.0,122.39999999999999
0021045010,2025-10-04,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,12.2,25.1
0021050060,2025-10-04,1.7,1.6,1.8,1.8,32.2,47.50000000000001
0021055020,2025-10-04,0.0,0.8,1.4,1.4,22.799999999999997,35.400000000000006
0021057050,2025-10-04,0.0,9.8,9.8,9.8,22.4,27.0
0021057060,2025-10-04,0.0,0.2,0.6000000000000001,0.6000000000000001,24.6,34.199999999999996
0021065040,2025-10-04,0.0,2.4000000000000004,2.4000000000000004,2.6000000000000005,25.9,55.1
0021085030,2025-10-04,0.0,0.0,0.0,0.2,84.4,89.2
0021095010,2025-10-04,0.0,1.3,1.3,1.3,13.6,19.099999999999998
0021097070,2025-10-04,0.0,0.0,0.0,0.0,53.0,57.0
0021097120,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,8.600000000000001,13.400000000000004
0021105030,2025-10-04,0.0,7.800000000000001,7.800000000000001,11.600000000000001,23.800000000000004,47.2
0021115100,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021115170,2025-10-04,0.0,0.0,0.0,0.1,3.8000000000000003,44.900000000000006
0021115180,2025-10-04,0.0,0.30000000000000004,0.5,10.2,20.3,24.299999999999997
0021125010,2025-10-04,0.0,0.5,0.5,0.5,96.8,133.90000000000003
0021127030,2025-10-04,0.0,0.4,0.4,0.4,148.6,193.20000000000002
0021130050,2025-10-04,0.0,0.1,0.2,0.30000000000000004,7.6,7.8
0021135020,2025-10-04,0.0,24.9,24.9,31.299999999999997,133.39999999999998,176.4
0021137050,2025-10-04,0.2,0.0,0.0,0.0,12.799999999999999,17.2
0021140120,2025-10-04,3.1,0.5,0.7,0.7999999999999999,17.2,28.100000000000005
0021147030,2025-10-04,3.6,0.2,0.2,0.2,46.20000000000001,51.60000000000001
0021167060,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021167080,2025-10-04,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,90.4,96.8
0021185030,2025-10-04,0.0,9.499999999999998,11.199999999999998,13.099999999999998,13.099999999999998,13.099999999999998
0021185080,2025-10-04,0.0,2.5,2.5,2.5,19.900000000000002,34.50000000000001
0021185090,2025-10-04,0.0,6.2,6.3,6.3,113.9,168.2
0021187030,2025-10-04,0.0,7.7,7.7,7.7,89.69999999999999,134.8
0021195120,2025-10-04,0.0,0.0,0.0,0.0,51.800000000000004,92.4
0021195190,2025-10-04,0.0,0.2,0.2,0.2,37.4,47.50000000000001
0021201200,2025-10-04,1.3,0.2,1.1,1.1,18.0,20.2
0021201580,2025-10-04,0.0,0.2,0.30000000000000004,0.30000000000000004,20.6,22.799999999999997
0021201980,2025-10-04,0.9,0.7000000000000001,0.7000000000000001,0.7000000000000001,10.9,13.5
0021202180,2025-10-04,0.0,0.2,0.5,0.5,18.0,19.1
0021202190,2025-10-04,0.5,2.0,2.5,2.5,28.300000000000004,37.1
0021202220,2025-10-04,1.2000000000000002,2.9000000000000004,3.0000000000000004,3.0000000000000004,12.200000000000001,14.8
0021202230,2025-10-04,0.0,0.9,1.2000000000000002,1.2000000000000002,19.5,22.300000000000004
0021202240,2025-10-04,0.8,2.2,2.4000000000000004,2.4000000000000004,12.7,16.900000000000002
0021202250,2025-10-04,0.0,0.30000000000000004,0.4,0.4,19.900000000000002,25.300000000000004
0021205012,2025-10-04,0.0,2.4,2.4,2.4,15.400000000000002,26.0
0021205420,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,1.5000000000000002,29.4,40.2
0021205660,2025-10-04,1.0,21.6,21.6,21.6,100.2,106.8
0021205670,2025-10-04,0.0,0.0,0.0,0.0,27.999999999999996,57.2
0021205700,2025-10-04,0.0,0.4,0.4,0.4,9.2,18.8
0021205710,2025-10-04,0.8,1.0,1.0,1.0,21.2,30.6
0021205791,2025-10-04,0.208,2.456,2.456,2.456,59.440000000000005,84.581
0021205910,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,8.200000000000001,14.600000000000001
0021205940,2025-10-04,0.0,0.0,0.0,11.2,29.0,33.8
0021205970,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021206280,2025-10-04,0.0,0.1,0.1,0.1,14.9,20.200000000000003
0021206560,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,21.6,32.900000000000006
0021206600,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021206780,2025-10-04,0.0,0.2,0.30000000000000004,0.30000000000000004,24.0,30.3
0021206810,2025-10-04,0.0,0.2,0.30000000000000004,0.30000000000000004,15.000000000000002,23.300000000000004
0021206890,2025-10-04,3.9000000000000004,1.5,2.9000000000000004,3.1000000000000005,14.6,20.000000000000004
0021206900,2025-10-04,0.2,2.9000000000000004,4.6000000000000005,4.800000000000001,34.300000000000004,43.1
0021206920,2025-10-04,2.2,2.2,2.4000000000000004,2.6000000000000005,26.4,47.800000000000004
0021206930,2025-10-04,0.8,4.0,4.0,4.1,25.7,42.7
0021206980,2025-10-04,0.30000000000000004,3.1,3.3000000000000003,4.300000000000001,18.700000000000003,35.3
0021208480,2025-10-04,0.0,0.7000000000000001,0.8,0.8,22.3,24.3
0021209920,2025-10-04,0.2,1.7,1.8,1.8,16.299999999999997,41.199999999999996
0021215160,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021215190,2025-10-04,0.0,5.1,8.5,8.5,70.2,80.0
0021217180,2025-10-04,0.0,62.0,62.5,62.5,200.0,248.5
0021227010,2025-10-04,0.0,38.800000000000004,38.800000000000004,38.800000000000004,100.80000000000001,117.80000000000001
0021235030,2025-10-04,0.0,2.9000000000000004,3.2,3.2,54.2,54.300000000000004
0021245140,2025-10-04,0.0,25.400000000000002,25.400000000000002,25.400000000000002,81.8,119.60000000000001
0021255090,2025-10-04,10.6,0.0,17.6,17.6,75.5,109.1
0021255160,2025-10-04,0.0,0.2,0.2,0.2,0.8,1.0
0021255170,2025-10-04,0.0,0.1,0.2,0.30000000000000004,2.6,3.2000000000000006
0021257090,2025-10-04,0.0,2.2,2.2,2.2,30.0,68.4
0021257100,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0021257120,2025-10-04,0.0,18.6,20.200000000000003,20.200000000000003,134.6,157.10000000000002
0022017020,2025-10-04,5.8,0.2,0.2,0.2,102.0,108.60000000000001
0022020020,2025-10-04,0.0,4.7,4.7,4.7,35.5,55.8
0022045010,2025-10-04,0.0,0.0,0.0,0.0,185.6,222.8
0022055020,2025-10-04,1.8,0.0,0.0,0.1,135.5,140.4
0022057010,2025-10-04,0.0,1.6,2.0,2.0,110.10000000000001,156.7
0022065040,2025-10-04,2.9,18.8,18.8,18.8,107.0,123.8
0022070030,2025-10-04,0.0,7.4,7.4,7.4,92.9,107.6
0022075050,2025-10-04,2.9,5.8,6.3,7.1,51.60000000000001,60.2
0022077030,2025-10-04,4.2,8.0,8.2,9.399999999999999,66.60000000000001,79.19999999999999
0022077050,2025-10-04,0.0,14.8,15.0,15.0,156.0,168.60000000000002
0023025040,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0023035030,2025-10-04,10.8,5.1000000000000005,5.1000000000000005,14.400000000000002,44.2,50.3
0023037010,2025-10-04,0.0,0.0,0.0,0.0,0.4,0.4
0023057140,2025-10-04,0.0,1.6,2.3,2.3,8.299999999999999,20.4
0023065110,2025-10-04,0.0,12.2,12.2,27.2,114.19999999999999,189.6
0023065120,2025-10-04,0.0,0.2,0.2,0.2,25.0,29.700000000000003
0023065180,2025-10-04,0.0,0.5,0.5,2.1,125.4,166.1
0023065190,2025-10-04,0.0,0.0,0.0,1.6,149.0,195.6
0023067040,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0023067050,2025-10-04,0.0,0.0,0.0,2.4000000000000004,62.199999999999996,73.5
0023067060,2025-10-04,0.0,0.0,0.0,0.7000000000000001,52.800000000000004,58.2
0023067070,2025-10-04,0.0,0.1,0.1,0.9,9.899999999999999,15.399999999999999
0023067080,2025-10-04,0.0,0.4,0.4,16.4,112.0,116.80000000000001
0023085080,2025-10-04,7.4,18.4,35.2,58.800000000000004,201.8,386.6
0023085160,2025-10-04,0.0,12.6,47.4,47.6,114.2,237.2
0023085220,2025-10-04,8.0,16.6,34.6,34.6,212.2,416.0
0023085260,2025-10-04,0.1,10.9,15.8,19.5,104.10000000000001,176.9
0023085270,2025-10-04,0.0,28.8,40.8,66.4,232.00000000000006,426.40000000000003
0023087150,2025-10-04,0.0,8.6,14.2,14.399999999999999,81.6,142.4
0023087190,2025-10-04,15.8,38.800000000000004,67.0,68.6,168.4,297.59999999999997
0023087210,2025-10-04,31.0,8.4,13.5,47.9,189.8,270.29999999999995
0023087670,2025-10-04,2.1,7.9,19.5,23.1,81.60000000000001,149.40000000000003
0023097030,2025-10-04,0.30000000000000004,6.8,7.6,8.0,109.60000000000001,186.70000000000002
0023105070,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0023125080,2025-10-04,4.4,7.2,11.2,27.8,268.8,293.19999999999993
0023125100,2025-10-04,0.0,0.0,0.0,0.0,44.39999999999999,46.20000000000001
0023125120,2025-10-04,2.1,4.1,5.699999999999999,6.8999999999999995,126.60000000000002,198.10000000000002
0023125140,2025-10-04,0.0,0.0,12.8,25.799999999999997,181.60000000000002,262.8
0023125170,2025-10-04,0.6000000000000001,0.2,0.30000000000000004,0.7000000000000001,4.500000000000001,4.5
0023127020,2025-10-04,1.7000000000000002,2.9000000000000004,2.9000000000000004,2.9000000000000004,62.800000000000004,233.99999999999997
0023127050,2025-10-04,6.3,1.2000000000000002,1.2000000000000002,1.6,53.599999999999994,132.20000000000002
0023127060,2025-10-04,2.8000000000000003,31.2,63.400000000000006,63.400000000000006,198.4,328.4
0023145501,2025-10-04,2.0,11.4,20.200000000000003,22.000000000000004,105.7,182.2
0023147020,2025-10-04,5.8,0.2,0.2,1.6,132.8,216.6
0023155030,2025-10-04,27.900000000000002,1.2,8.1,8.2,153.79999999999998,283.5
0023175020,2025-10-04,28.400000000000002,3.6,82.6,84.39999999999999,201.8,302.6
0023180070,2025-10-04,0.8,0.0,0.4,1.0,160.4,275.0
0023190130,2025-10-04,4.2,0.2,1.4000000000000001,12.8,29.599999999999998,39.4
0023190380,2025-10-04,4.3999999999999995,0.0,0.7,1.9000000000000001,14.4,26.2
0023190700,2025-10-04,22.4,1.0,1.0,1.2,59.00000000000001,70.4
0023195040,2025-10-04,0.0,0.0,0.1,0.9,34.5,46.599999999999994
0023195110,2025-10-04,1.9000000000000001,0.9,2.0,2.0,17.599999999999998,28.2
0023195200,2025-10-04,1.5,0.2,4.4,7.0,58.8,103.10000000000002
0023195240,2025-10-04,8.5,0.0,24.2,24.8,44.1,85.0
0023195502,2025-10-04,0.7000000000000001,0.30000000000000004,1.7000000000000002,5.7,45.2,64.7
0023197690,2025-10-04,0.8,1.0,1.0,1.0,49.3,53.099999999999994
0023205020,2025-10-04,23.8,31.4,31.599999999999998,31.999999999999996,172.2,316.59999999999997
0024015110,2025-10-04,0.1,0.1,0.4,0.4,28.699999999999996,30.400000000000002
0024015300,2025-10-04,0.0,0.0,0.0,0.0,0.4,0.4
0024015380,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024015509,2025-10-04,0.0,0.0,0.0,0.0,35.7,44.699999999999996
0024015510,2025-10-04,2.6,3.9,3.9,6.5,124.70000000000002,175.99999999999997
0024015511,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024015514,2025-10-04,3.5,4.8,13.5,15.1,135.09999999999997,283.2
0024015515,2025-10-04,0.1,11.9,11.9,33.0,148.9,250.70000000000002
0024015517,2025-10-04,0.0,0.2,0.2,2.7,148.29999999999998,271.79999999999995
0024015518,2025-10-04,0.0,0.0,0.0,0.0,23.400000000000002,27.6
0024015519,2025-10-04,42.1,0.1,9.899999999999999,14.799999999999999,112.49999999999999,251.4
0024017590,2025-10-04,13.4,3.6,3.6,3.6,65.6,160.79999999999998
0024017600,2025-10-04,1.4,3.2,3.2,3.4000000000000004,40.8,154.39999999999998
0024017640,2025-10-04,0.0,2.4000000000000004,2.6000000000000005,5.800000000000001,171.0,236.8
0024017707,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024017740,2025-10-04,0.0,0.0,0.0,0.0,47.79999999999999,48.599999999999994
0024025090,2025-10-04,3.3,12.9,25.0,26.9,132.7,203.80000000000004
0024025502,2025-10-04,0.8,15.3,15.3,17.1,199.60000000000002,278.1
0024025503,2025-10-04,0.0,0.0,2.9,16.7,77.0,129.5
0024025504,2025-10-04,22.7,0.0,0.0,0.0,73.7,121.1
0024025505,2025-10-04,2.9,14.6,26.7,29.2,127.80000000000001,201.2
0024027070,2025-10-04,1.2,2.2,12.0,25.6,261.0,460.59999999999997
0024030140,2025-10-04,0.0,3.6,4.2,11.8,20.000000000000004,32.2
0024035250,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024035340,2025-10-04,0.2,14.5,14.5,14.7,52.60000000000001,83.4
0024035360,2025-10-04,0.0,1.0,1.0,1.2,15.9,35.0
0024035410,2025-10-04,0.0,2.1,2.1,2.1,13.8,26.2
0024035430,2025-10-04,0.0,0.7000000000000001,0.8,0.8,26.000000000000007,44.80000000000001
0024035502,2025-10-04,0.0,1.0,1.0,1.0,44.400000000000006,51.900000000000006
0024035503,2025-10-04,0.0,2.4,2.4,2.4,31.300000000000004,48.39999999999999
0024035505,2025-10-04,0.1,3.4,3.4,3.4,28.6,45.50000000000001
0024035506,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024035507,2025-10-04,0.0,1.4,1.4,1.5999999999999999,17.7,35.199999999999996
0024035508,2025-10-04,0.2,0.1,0.30000000000000004,0.30000000000000004,24.4,31.900000000000002
0024035509,2025-10-04,0.0,0.0,0.0,0.0,56.199999999999996,86.80000000000001
0024035510,2025-10-04,0.0,1.4000000000000001,1.4000000000000001,1.4000000000000001,20.8,38.400000000000006
0024037030,2025-10-04,0.2,0.2,0.2,0.2,25.799999999999997,33.2
0024037080,2025-10-04,0.0,2.8000000000000003,2.8000000000000003,3.0000000000000004,7.400000000000001,11.6
0024037190,2025-10-04,0.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,53.8,70.8
0024037290,2025-10-04,0.0,2.4000000000000004,2.4000000000000004,2.4000000000000004,30.6,59.6
0024055080,2025-10-04,0.0,0.1,0.1,0.2,12.700000000000001,85.1
0024055503,2025-10-04,0.0,0.2,6.8999999999999995,7.499999999999999,137.8,195.3
0024055504,2025-10-04,2.3,1.4,6.800000000000001,9.600000000000001,51.99999999999999,60.8
0024057070,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0024065010,2025-10-04,7.6000000000000005,3.0,17.6,17.8,335.19999999999993,444.59999999999997
0025017020,2025-10-04,0.0,0.0,0.0,2.2,192.2,280.59999999999997
0025025330,2025-10-04,0.0,0.0,0.0,0.0,2.8000000000000003,4.2
0026015040,2025-10-04,0.0,0.0,0.0,0.0,3.7,3.7
0026015050,2025-10-04,0.6000000000000001,1.3,2.0,2.4,13.9,34.5
0026055120,2025-10-04,0.4,76.2,76.2,76.4,133.4,190.00000000000003
0026075120,2025-10-04,0.0,1.2000000000000002,4.6,6.6,68.30000000000001,71.2
0026075150,2025-10-04,0.0,14.8,14.8,15.600000000000001,175.39999999999998,188.0
0026085160,2025-10-04,0.1,18.7,18.7,27.5,51.3,112.10000000000001
0026085170,2025-10-04,1.4000000000000001,0.8,0.9,0.9,11.1,12.4
0026105250,2025-10-04,0.1,6.6000000000000005,6.9,7.0,41.9,80.10000000000001
0026115090,2025-10-04,0.30000000000000004,14.0,14.3,15.3,85.10000000000001,115.5
0026125061,2025-10-04,0.028,2.25,2.25,2.352,118.37499999999999,206.27300000000002
0026125300,2025-10-04,0.1,1.0,1.5,1.5,77.99999999999999,80.5
0026125710,2025-10-04,0.0,22.0,23.2,23.2,211.6,441.99999999999994
0026127010,2025-10-04,0.0,1.2000000000000002,1.2000000000000002,1.2000000000000002,121.6,164.20000000000002
0026127040,2025-10-04,0.0,0.0,0.0,0.0,0.0,23.900000000000002
0026145090,2025-10-04,0.0,9.0,9.6,11.6,46.39999999999999,136.70000000000002
0026147140,2025-10-04,0.0,3.0,3.0,5.4,92.00000000000001,117.0
0026155110,2025-10-04,0.0,0.0,0.0,0.2,27.4,38.6
0026155150,2025-10-04,0.0,12.3,13.0,27.4,53.5,64.6
0026155170,2025-10-04,0.0,3.1,5.300000000000001,13.4,48.5,58.8
0026155250,2025-10-04,0.2,10.2,10.899999999999999,10.999999999999998,41.7,63.1
0026155260,2025-10-04,0.2,4.2,4.7,4.8,17.599999999999998,24.200000000000006
0026157190,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0026167070,2025-10-04,0.0,1.2000000000000002,4.0,4.0,60.4,81.6
0026175040,2025-10-04,0.0,0.2,4.3,4.3999999999999995,143.99999999999997,1002.5999999999999
0026185020,2025-10-04,26.0,43.6,73.2,75.60000000000001,226.00000000000006,328.2
0026185050,2025-10-04,0.0,0.6000000000000001,6.300000000000001,6.300000000000001,82.1,136.5
0026207030,2025-10-04,1.2000000000000002,0.0,0.2,0.2,49.4,106.6
0026207080,2025-10-04,0.5,62.5,62.5,64.5,331.5,355.5
0026217010,2025-10-04,22.6,0.8,1.4000000000000001,1.6,40.4,66.80000000000001
0026225060,2025-10-04,11.200000000000001,1.5,1.7,2.4,41.7,74.8
0026237040,2025-10-04,60.7,3.9,7.6,12.0,151.4,252.2
0026237100,2025-10-04,0.8,3.8,5.4,5.6000000000000005,45.0,131.39999999999998
0026247010,2025-10-04,58.4,0.0,0.4,1.2000000000000002,75.8,260.2
0026255030,2025-10-04,91.60000000000001,12.9,18.8,25.1,130.4,494.50000000000006
0027010810,2025-10-04,0.0,2.2,10.2,16.5,73.2,136.7
0027011100,2025-10-04,49.4,13.100000000000001,65.80000000000001,77.20000000000002,265.1,460.4
0027015190,2025-10-04,27.8,4.8,54.099999999999994,55.49999999999999,294.8,569.6999999999998
0027015260,2025-10-04,0.0,1.2000000000000002,6.500000000000001,9.200000000000001,129.7,190.79999999999998
0027015280,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0027015310,2025-10-04,0.0,0.0,0.0,0.0,0.1,0.1
0027015320,2025-10-04,5.9,2.1,15.3,18.9,57.0,108.1
0027015330,2025-10-04,22.8,4.0,12.8,20.0,114.8,178.8
0027025030,2025-10-04,60.800000000000004,6.9,12.100000000000001,12.100000000000001,105.70000000000003,198.3
0027027060,2025-10-04,0.0,0.0,0.0,0.0,14.000000000000002,30.599999999999998
0027030140,2025-10-04,31.1,6.0,6.4,14.0,79.6,231.0
0027035050,2025-10-04,52.2,11.9,44.699999999999996,55.0,238.69999999999996,495.9
0027037020,2025-10-04,39.2,0.0,24.8,24.8,96.19999999999999,251.0
0028025090,2025-10-04,133.3,157.1,300.4,501.29999999999995,2577.9,4399.7
0035020300,2025-10-04,3.4,4.2,4.2,4.3,65.69999999999999,134.8
0035025060,2025-10-04,0.0,5.9,5.9,8.200000000000001,16.9,41.7
0035025080,2025-10-04,1.9,11.7,12.1,14.5,41.9,76.1
0035027001,2025-10-04,0.0,0.0,0.0,0.0,14.0,51.7
0035027100,2025-10-04,0.2,2.6,2.6,2.6,6.400000000000001,14.200000000000003
0035035130,2025-10-04,0.30000000000000004,2.0,2.5,3.1,12.5,23.3
0035060210,2025-10-04,6.0,17.0,18.0,18.0,73.70000000000002,116.2
0035075030,2025-10-04,0.0,1.4,1.4,1.4,26.400000000000002,46.0
0035075040,2025-10-04,0.9,11.9,12.200000000000001,14.500000000000002,68.10000000000001,107.2
0035075070,2025-10-04,0.0,0.0,0.0,23.7,86.4,166.9
0035075080,2025-10-04,0.1,0.8,0.9,2.0,8.7,20.999999999999996
0035080050,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
0035085060,2025-10-04,0.2,2.2,2.2,3.9000000000000004,12.000000000000002,23.200000000000003
0035085070,2025-10-04,0.7000000000000001,2.5,2.6,2.6,42.2,69.49999999999999
0035085080,2025-10-04,0.4,1.3,1.5,1.7,8.8,17.000000000000004
0035087020,2025-10-04,9.3,13.0,13.0,14.2,207.8,273.7
0035095120,2025-10-04,0.2,3.0,3.1,3.9000000000000004,11.5,19.500000000000004
0035095130,2025-10-04,0.8999999999999999,4.1,4.1,5.0,45.7,120.3
0035160000,2025-10-04,0.8,22.2,22.2,23.3,64.0,108.89999999999999
0035160010,2025-10-04,0.0,9.5,9.5,11.1,23.600000000000005,30.2
0035167000,2025-10-04,0.1,0.4,0.4,0.4,14.5,16.7
0035195060,2025-10-04,4.86,21.7,22.09,22.91,74.97,113.88000000000001
0035197020,2025-10-04,0.30000000000000004,1.2000000000000002,1.3000000000000003,1.3000000000000003,3.3000000000000007,5.2
0035197070,2025-10-04,3.4,17.6,17.6,18.3,65.9,99.4
0035215030,2025-10-04,16.0,8.6,26.1,26.900000000000002,233.1,7771.900000000001
0035235010,2025-10-04,15.2,20.2,31.6,38.9,251.3,297.6
0037015030,2025-10-04,0.0,0.5,2.3000000000000003,4.300000000000001,23.4,27.900000000000002
0037017040,2025-10-04,0.0,0.6000000000000001,1.6,1.6,13.6,24.0
0044015060,2025-10-04,0.0,26.9,29.599999999999998,46.199999999999996,102.2,236.0
0044017120,2025-10-04,0.6000000000000001,21.400000000000002,23.400000000000002,43.8,137.4,259.2
0044037040,2025-10-04,0.0,0.0,0.0,0.0,0.1,0.1
0047015100,2025-10-04,53.6,128.3,249.10000000000002,401.5,1234.6,1613.2000000000003
0047017070,2025-10-04,1.6,22.8,23.8,37.4,79.4,155.79999999999998
0047017110,2025-10-04,0.2,25.2,26.0,44.4,129.8,232.79999999999998
0051020011,2025-10-04,0.0,1.0,1.0,1.0,48.800000000000004,52.00000000000001
0052010020,2025-10-04,0.0,8.1,8.1,8.1,45.0,47.4
0052025080,2025-10-04,0.0,0.9,0.9,0.9,14.3,14.3
0052025090,2025-10-04,0.1,0.2,0.2,0.2,19.300000000000004,23.3
0052035040,2025-10-04,0.0,0.0,0.0,0.0,53.300000000000004,58.3
0052045080,2025-10-04,0.0,3.5,3.5,4.7,18.6,21.900000000000002
0052050060,2025-10-04,0.0,9.9,9.9,10.0,26.300000000000004,49.599999999999994
0052050080,2025-10-04,0.0,8.4,8.4,8.9,23.200000000000003,37.0
0052050090,2025-10-04,0.0,4.6,4.6,5.0,21.800000000000004,25.0
0052055170,2025-10-04,0.0,8.9,8.9,10.0,19.8,24.400000000000002
0052055210,2025-10-04,0.0,5.0,5.0,5.4,18.200000000000003,37.00000000000001
0052055220,2025-10-04,0.0,7.8,7.8999999999999995,7.999999999999999,42.0,43.39999999999999
0052055230,2025-10-04,0.014,32.058,32.058,32.112,91.16199999999999,93.732
0052077010,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
1111500036,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
1111500203,2025-10-04,16.7,9.2,19.4,27.4,158.10000000000002,293.6
1602500044,2025-10-04,6.0,0.0,0.0,0.0,131.0,164.19999999999996
1602500110,2025-10-04,0.0,0.0,0.0,0.0,0.0,0.0
2120000099,2025-10-04,0.4,0.7000000000000001,2.4000000000000004,2.4000000000000004,14.300000000000002,14.600000000000001
2120000100,2025-10-04,0.30000000000000004,0.6000000000000001,0.7000000000000001,0.7000000000000001,9.4,9.8
2120000101,2025-10-04,0.0,0.2,0.2,0.2,17.5,18.1
2120000105,2025-10-04,0.30000000000000004,0.5,2.6,3.3000000000000003,19.900000000000002,27.999999999999996
2120000106,2025-10-04,0.0,0.4,0.4,0.4,16.200000000000003,17.1
2120000107,2025-10-04,0.7000000000000001,0.4,0.4,0.4,22.3,23.9
2120000108,2025-10-04,1.0,1.3,2.3,2.3,10.100000000000001,17.6
2120000109,2025-10-04,0.2,1.5,2.0,2.0,37.2,40.5
2120000117,2025-10-04,2.0,1.7000000000000002,2.1,2.1,28.8,35.1
2120000118,2025-10-04,0.5,1.3,2.0,2.0,55.0,61.20000000000001
2120000119,2025-10-04,1.3,0.5,0.6,0.6,23.0,26.0
2120000120,2025-10-04,0.5,1.1,2.4000000000000004,2.4000000000000004,15.200000000000003,15.500000000000004
2120000121,2025-10-04,1.3,0.30000000000000004,0.5,0.5,22.900000000000002,25.5
2120000122,2025-10-04,0.0,0.8,1.0,1.0,16.0,20.900000000000002
2120000123,2025-10-04,0.1,0.30000000000000004,0.4,0.4,18.200000000000003,20.200000000000003
2120000124,2025-10-04,0.30000000000000004,0.2,0.4,0.4,15.100000000000001,20.1
2120000125,2025-10-04,0.0,0.2,0.2,0.2,11.600000000000001,13.800000000000002
2120000126,2025-10-04,0.0,2.1,3.4000000000000004,3.4000000000000004,29.400000000000002,35.0
2120000127,2025-10-04,0.0,1.3,2.2,2.2,25.6,27.8
2120000128,2025-10-04,0.4,2.7,3.2,3.2,30.7,35.0
2120000129,2025-10-04,0.0,1.5,1.6,1.6,26.999999999999996,29.800000000000004
2120000130,2025-10-04,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,20.0,24.8
2120000131,2025-10-04,0.0,0.0,0.2,0.2,10.899999999999999,15.8
2120000132,2025-10-04,0.0,0.1,0.4,0.4,15.700000000000003,16.5
2120000133,2025-10-04,2.4000000000000004,0.9,1.1,1.1,20.199999999999996,26.1
2120000134,2025-10-04,1.4000000000000001,0.9,1.0,1.0,18.400000000000006,22.2
