codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
2120000100,2025-11-03,1.1,0.0,0.0,0.0,33.7,94.59999999999998
2120000101,2025-11-03,0.2,0.0,0.0,0.0,17.0,49.8
2120000103,2025-11-03,0.0,0.0,0.0,0.0,15.5,68.2
2120000105,2025-11-03,0.0,0.0,0.0,0.1,52.800000000000004,111.9
2120000106,2025-11-03,10.1,0.0,0.0,0.6000000000000001,11.3,53.800000000000004
2120000107,2025-11-03,0.30000000000000004,0.0,0.0,0.0,8.6,49.50000000000001
2120000108,2025-11-03,2.0,0.0,0.0,0.0,35.800000000000004,123.3
2120000109,2025-11-03,3.9,0.0,0.0,0.0,74.0,131.7
2120000117,2025-11-03,0.1,0.0,0.0,0.30000000000000004,7.5,60.0
2120000118,2025-11-03,0.0,0.0,0.0,0.0,45.6,97.9
2120000119,2025-11-03,0.0,0.0,0.0,0.0,17.2,64.19999999999999
2120000120,2025-11-03,1.2000000000000002,0.0,0.0,0.0,50.4,187.7
2120000121,2025-11-03,0.0,0.0,0.0,0.0,8.1,77.5
2120000122,2025-11-03,1.9000000000000001,0.0,0.0,0.0,17.0,72.5
2120000123,2025-11-03,2.3000000000000003,0.0,0.0,0.1,21.700000000000003,82.6
2120000124,2025-11-03,0.0,0.0,0.0,0.0,11.5,80.7
2120000125,2025-11-03,0.5,0.0,0.0,0.0,9.4,61.29999999999999
2120000126,2025-11-03,0.1,0.0,0.0,1.1,7.6000000000000005,43.599999999999994
2120000127,2025-11-03,0.0,0.0,0.0,0.2,8.8,51.800000000000004
2120000128,2025-11-03,0.0,0.0,0.0,0.1,8.8,37.00000000000001
2120000129,2025-11-03,0.1,0.0,0.0,0.0,6.4,34.9
2120000130,2025-11-03,1.1,0.0,0.0,0.0,7.200000000000001,52.5
2120000131,2025-11-03,0.4,0.0,0.0,0.0,2.9000000000000004,47.6
2120000132,2025-11-03,2.3000000000000003,0.0,0.0,0.0,6.9,65.89999999999999
2120000133,2025-11-03,0.0,0.0,0.0,0.4,10.3,61.00000000000001
2120000134,2025-11-03,0.0,0.0,0.0,0.0,17.1,68.10000000000002
2120000135,2025-11-03,0.0,0.1,0.1,0.1,34.2,63.699999999999996
2120000136,2025-11-03,0.0,0.0,0.0,0.0,37.5,113.5
2120000137,2025-11-03,0.0,0.0,0.0,0.0,54.2,119.00000000000001
2120000138,2025-11-03,0.0,0.0,0.0,0.0,37.1,77.30000000000001
2120000139,2025-11-03,0.0,0.0,0.0,0.0,6.300000000000001,44.89999999999999
2120000140,2025-11-03,0.0,0.0,0.0,0.0,18.999999999999996,89.6
2120000142,2025-11-03,0.9,0.0,0.0,0.0,23.5,70.30000000000001
2120000169,2025-11-03,0.30000000000000004,0.1,0.1,0.30000000000000004,9.700000000000001,38.30000000000001
2120000170,2025-11-03,0.0,0.0,0.0,0.0,6.1,38.699999999999996
2120000171,2025-11-03,0.4,0.0,0.0,0.0,29.2,88.60000000000001
2120000172,2025-11-03,0.0,0.0,0.0,0.0,45.7,111.9
2120000173,2025-11-03,3.2,0.0,0.0,0.0,34.00000000000001,101.1
2120000174,2025-11-03,2.0,0.0,0.0,0.0,58.199999999999996,139.6
2120000175,2025-11-03,1.1,0.0,0.0,0.0,19.500000000000004,65.8
2120500050,2025-11-03,0.0,0.0,0.0,0.0,37.4,119.0
2120500135,2025-11-03,0.0,0.2,0.2,0.2,73.4,112.4
2120500201,2025-11-03,0.0,0.0,0.0,0.1,16.8,80.50000000000001
2120500204,2025-11-03,0.4,0.0,0.0,0.0,24.1,93.9
2120700037,2025-11-03,0.2,0.0,0.0,0.0,8.2,81.1
2120700038,2025-11-03,0.0,0.0,0.0,0.0,6.900000000000001,58.00000000000001
2120700146,2025-11-03,0.0,0.2,0.2,0.6000000000000001,89.80000000000001,134.20000000000002
2120700154,2025-11-03,0.0,0.0,0.0,0.0,11.299999999999999,86.0
2120700162,2025-11-03,4.6000000000000005,0.0,0.0,2.4,69.19999999999999,164.39999999999998
2121500042,2025-11-03,1.5999999999999999,0.0,0.6000000000000001,0.8,32.6,405.0
2125700094,2025-11-03,4.2,0.0,92.4,94.60000000000001,154.6,298.0
2301700089,2025-11-03,0.0,0.3,0.3,2.9,7.2,27.400000000000006
2302500064,2025-11-03,0.0,0.0,42.199999999999996,65.0,170.6,398.6000000000001
2305500055,2025-11-03,1.8,0.0,38.300000000000004,56.5,186.20000000000002,392.50000000000006
2306500106,2025-11-03,0.0,0.0,0.0,0.0,0.5,116.39999999999999
2306500204,2025-11-03,0.0,0.0,0.0,0.0,43.6,98.8
2308500071,2025-11-03,9.6,1.6,2.0,12.2,161.19999999999996,295.00000000000006
2311500200,2025-11-03,0.6000000000000001,2.2,4.7,4.7,8.1,17.1
2319500043,2025-11-03,0.0,0.0,1.2000000000000002,1.4000000000000001,102.00000000000001,177.60000000000002
2319500125,2025-11-03,0.0,0.0,0.0,8.4,99.4,162.8
2319500137,2025-11-03,0.0,0.2,0.2,0.4,70.0,148.59999999999997
2319500207,2025-11-03,0.0,0.0,0.0,0.3,32.099999999999994,62.699999999999996
2401500040,2025-11-03,0.0,2.4,2.4,2.4,17.0,92.8
2401500052,2025-11-03,0.0,4.2,4.2,12.8,74.2,188.6
2401500080,2025-11-03,0.0,0.6000000000000001,0.6000000000000001,4.0,13.599999999999998,122.6
2401500086,2025-11-03,0.0,0.0,0.0,0.0,5.2,58.00000000000001
2403000113,2025-11-03,0.0,0.0,0.0,0.0,6.3999999999999995,13.9
2403500041,2025-11-03,0.0,0.0,0.0,7.8,17.700000000000003,96.4
2403500085,2025-11-03,0.0,0.0,0.0,1.6,43.6,118.00000000000001
2601700104,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2604500039,2025-11-03,2.4,0.0,5.4,24.6,192.8,250.2
2612500038,2025-11-03,11.799999999999999,0.0,0.0,0.4,293.4,582.6
2612500124,2025-11-03,7.6,0.0,0.0,0.4,201.8,268.79999999999995
2612500130,2025-11-03,7.3999999999999995,0.2,0.6000000000000001,17.400000000000002,246.39999999999995,406.40000000000003
2612500214,2025-11-03,4.8,0.5,2.9,5.7,174.9,325.4
2613500126,2025-11-03,0.2,1.1,2.2,2.7,68.2,193.2
2619700161,2025-11-03,7.2,1.6,28.2,28.2,100.2,145.8
2620500209,2025-11-03,5.3,0.1,22.200000000000003,22.900000000000002,84.89999999999999,185.49999999999997
2620500210,2025-11-03,20.4,0.2,18.7,18.9,737.9000000000001,1728.2
2620500211,2025-11-03,5.3,0.0,15.6,17.1,160.10000000000002,292.3
2621500070,2025-11-03,13.4,0.4,0.4,7.0,137.0,253.39999999999995
2629700151,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2633500119,2025-11-03,0.0,0.0,0.0,0.0,0.0,0.0
