codigoestacion,data,daily rain,1-rain ant.rain,2-rain ant.rain,3-rain ant.rain,15-rain ant.rain,30-rain ant.rain
0023190380,2025-10-07,0.0,0.8,0.8,5.199999999999999,16.8,23.2
0023190700,2025-10-07,0.0,0.0,0.0,22.4,70.20000000000002,90.19999999999999
0023195040,2025-10-07,0.6,0.0,0.0,0.0,30.299999999999997,39.300000000000004
0023195110,2025-10-07,0.0,2.7,2.7,4.6000000000000005,17.8,32.199999999999996
0023195200,2025-10-07,3.0,0.0,0.0,1.5,45.800000000000004,81.4
0023195240,2025-10-07,0.0,0.30000000000000004,5.3,13.8,54.30000000000001,66.4
0023195502,2025-10-07,0.0,14.1,14.1,14.799999999999999,51.5,68.5
0023197690,2025-10-07,0.0,0.0,0.0,0.8,44.3,51.10000000000001
0023205020,2025-10-07,0.0,32.6,32.6,56.400000000000006,212.80000000000004,317.4
0024015110,2025-10-07,0.0,0.0,0.0,0.1,27.4,29.200000000000003
0024015300,2025-10-07,0.0,0.0,0.0,0.0,0.4,0.4
0024015380,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024015509,2025-10-07,0.1,0.0,0.0,0.0,17.8,43.0
0024015510,2025-10-07,2.4,0.1,10.3,12.9,89.10000000000001,174.7
0024015511,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024015514,2025-10-07,0.0,12.7,45.2,48.7,163.5,290.3
0024015515,2025-10-07,0.1,1.7,21.599999999999998,21.7,147.0,192.5
0024015517,2025-10-07,0.0,0.4,36.4,36.4,154.8,261.0
0024015518,2025-10-07,0.4,0.8,0.8,0.8,23.4,27.900000000000002
0024015519,2025-10-07,1.5,5.5,45.7,87.80000000000001,178.7,265.6
0024017590,2025-10-07,4.8,9.8,44.8,58.199999999999996,83.6,149.2
0024017600,2025-10-07,1.2000000000000002,1.8,12.0,13.4,30.0,65.19999999999999
0024017640,2025-10-07,0.0,0.0,8.799999999999999,8.799999999999999,148.8,237.79999999999998
0024017707,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024017740,2025-10-07,0.2,0.0,8.2,8.2,41.0,56.400000000000006
0024025090,2025-10-07,2.2,1.7000000000000002,17.6,20.900000000000002,137.5,193.6
0024025502,2025-10-07,11.9,1.0,12.399999999999999,13.2,167.70000000000005,241.1
0024025503,2025-10-07,1.1,0.0,4.8,4.8,57.8,92.89999999999999
0024025504,2025-10-07,6.0,3.6,4.7,27.4,97.3,102.6
0024025505,2025-10-07,2.6,6.7,19.2,22.099999999999998,132.60000000000002,187.50000000000003
0024027070,2025-10-07,1.0,0.0,25.2,26.4,217.60000000000002,422.8
0024030140,2025-10-07,0.6000000000000001,0.4,1.6,1.6,20.0,31.600000000000005
0024035250,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024035340,2025-10-07,0.2,0.0,1.5,1.7,47.3,64.5
0024035360,2025-10-07,0.0,0.0,4.9,4.9,12.500000000000002,27.299999999999997
0024035410,2025-10-07,0.0,0.0,0.2,0.2,11.8,17.6
0024035430,2025-10-07,0.1,0.1,0.30000000000000004,0.30000000000000004,21.500000000000004,31.300000000000004
0024035502,2025-10-07,0.0,0.0,18.1,18.1,47.1,56.599999999999994
0024035503,2025-10-07,0.0,0.0,0.7999999999999999,0.7999999999999999,25.000000000000004,36.8
0024035505,2025-10-07,0.0,0.0,5.2,5.3,22.4,46.2
0024035506,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024035507,2025-10-07,0.0,0.0,5.4,5.4,15.3,27.199999999999996
0024035508,2025-10-07,0.4,0.1,0.1,0.30000000000000004,10.499999999999998,28.2
0024035509,2025-10-07,1.2000000000000002,0.0,7.699999999999999,7.699999999999999,39.7,66.1
0024035510,2025-10-07,0.0,0.0,4.7,4.7,17.5,29.200000000000003
0024037030,2025-10-07,0.4,0.0,0.0,0.2,14.000000000000002,28.6
0024037080,2025-10-07,0.0,0.0,0.0,0.0,6.400000000000001,11.0
0024037190,2025-10-07,0.0,0.0,0.0,0.0,41.6,58.599999999999994
0024037290,2025-10-07,0.0,0.0,0.0,0.0,24.6,50.0
0024055080,2025-10-07,0.1,0.0,0.1,0.1,2.3,29.300000000000004
0024055503,2025-10-07,9.5,0.0,2.3,2.3,99.8,152.4
0024055504,2025-10-07,0.0,0.0,1.0,3.3,43.800000000000004,56.1
0024057070,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0024065010,2025-10-07,0.0,112.2,112.2,119.8,375.2,484.6
0025017020,2025-10-07,0.0,1.0,1.0,1.0,83.0,255.20000000000002
0025025330,2025-10-07,0.0,0.0,0.0,0.0,2.8000000000000003,3.8
0026015040,2025-10-07,0.0,0.0,0.0,0.0,2.4,3.6999999999999997
0026015050,2025-10-07,0.2,2.3,3.7,4.300000000000001,16.4,37.6
0026055120,2025-10-07,0.0,0.0,0.0,0.4,106.60000000000001,186.60000000000002
0026075120,2025-10-07,0.6000000000000001,0.1,0.1,0.1,33.599999999999994,69.79999999999998
0026075150,2025-10-07,0.4,4.8,4.8,4.8,180.0,180.39999999999998
0026085160,2025-10-07,0.0,0.1,0.1,0.2,36.400000000000006,104.00000000000001
0026085170,2025-10-07,0.4,1.5,3.8000000000000003,5.2,13.000000000000002,17.6
0026105250,2025-10-07,0.0,0.2,0.2,0.30000000000000004,41.599999999999994,48.8
0026115090,2025-10-07,0.1,0.2,23.099999999999998,23.4,89.30000000000001,138.5
0026125061,2025-10-07,8.778,3.718,3.718,3.746,83.723,209.769
0026125300,2025-10-07,3.7,0.2,1.0,1.1,78.39999999999999,80.39999999999999
0026125710,2025-10-07,15.2,0.0,3.6,3.6,186.4,419.79999999999995
0026127010,2025-10-07,0.2,0.0,9.6,9.6,118.8,173.2
0026127040,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.2
0026145090,2025-10-07,0.1,2.5,4.1,4.1,44.1,99.8
0026147140,2025-10-07,19.6,0.4,0.4,0.4,91.8,104.39999999999999
0026155110,2025-10-07,0.0,0.0,0.2,0.2,9.200000000000001,36.800000000000004
0026155150,2025-10-07,10.700000000000001,0.0,0.0,0.0,51.6,61.0
0026155170,2025-10-07,2.3,0.0,2.9,2.9,28.099999999999998,58.9
0026155250,2025-10-07,3.2,0.4,1.2000000000000002,1.4000000000000001,37.400000000000006,57.00000000000001
0026155260,2025-10-07,1.5,0.0,1.1,1.3,16.8,23.0
0026157190,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0026167070,2025-10-07,0.0,1.4000000000000001,1.6,1.6,62.0,72.4
0026175040,2025-10-07,18.099999999999998,5.8,6.6,6.6,84.19999999999999,698.6
0026180250,2025-10-07,1.2,2.0,3.0,3.0,56.80000000000001,67.8
0026185020,2025-10-07,31.6,32.4,48.4,74.4,266.0,387.19999999999993
0026185050,2025-10-07,6.6000000000000005,5.9,8.0,8.0,79.6,112.0
0026187040,2025-10-07,8.1,7.3,7.3999999999999995,7.3999999999999995,54.5,73.1
0026207030,2025-10-07,1.6,4.6000000000000005,13.600000000000001,14.8,59.8,102.6
0026207080,2025-10-07,0.5,66.0,70.0,70.5,359.5,426.0
0026217010,2025-10-07,0.0,6.6,6.6,29.200000000000003,69.19999999999999,70.6
0026225060,2025-10-07,0.0,3.6,3.7,14.900000000000002,56.400000000000006,64.2
0026237040,2025-10-07,0.0,16.7,19.8,80.5,204.00000000000003,283.70000000000005
0026237100,2025-10-07,3.1999999999999997,9.2,9.2,10.0,50.0,67.4
0026247010,2025-10-07,0.0,4.8,4.8,63.199999999999996,132.8,184.6
0026255030,2025-10-07,0.0,56.6,56.6,148.20000000000002,251.40000000000003,470.40000000000003
0027010810,2025-10-07,4.8,12.200000000000001,35.6,35.6,96.2,141.0
0027011100,2025-10-07,0.7000000000000001,37.300000000000004,37.50000000000001,86.9,338.50000000000006,469.49999999999994
0027015190,2025-10-07,0.0,6.1,25.299999999999997,53.099999999999994,310.79999999999995,500.7
0027015260,2025-10-07,19.9,13.3,23.1,23.1,123.30000000000001,160.5
0027015280,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0027015310,2025-10-07,0.0,0.0,0.0,0.0,0.1,0.1
0027015320,2025-10-07,6.8999999999999995,4.6,8.0,13.9,70.00000000000001,89.80000000000001
0027015330,2025-10-07,4.0,6.4,15.200000000000001,38.0,148.4,215.6
0027025030,2025-10-07,0.0,9.5,9.5,70.30000000000001,173.4,215.40000000000003
0027027060,2025-10-07,0.0,0.0,0.0,0.0,12.200000000000001,15.400000000000002
0027030140,2025-10-07,0.0,58.4,58.4,89.5,152.2,232.2
0027035050,2025-10-07,6.300000000000001,86.6,98.0,150.2,360.50000000000006,509.8
0027037020,2025-10-07,0.0,153.2,153.2,192.39999999999998,285.8,354.4
0028025090,2025-10-07,115.89999999999999,119.2,272.6,405.90000000000003,2486.2999999999997,4389.1
0035020300,2025-10-07,13.200000000000001,0.0,1.4,4.8,53.4,132.1
0035025060,2025-10-07,1.9000000000000001,0.4,0.6000000000000001,0.6000000000000001,14.499999999999996,39.30000000000001
0035025080,2025-10-07,15.700000000000001,0.1,6.8999999999999995,8.799999999999999,40.10000000000001,67.69999999999999
0035027001,2025-10-07,0.0,0.1,0.1,0.1,2.5,49.2
0035027100,2025-10-07,5.4,0.0,0.4,0.6000000000000001,7.000000000000001,14.600000000000001
0035035130,2025-10-07,3.4000000000000004,0.0,1.4000000000000001,1.7000000000000002,12.700000000000001,19.700000000000003
0035060210,2025-10-07,21.900000000000002,0.0,9.4,15.4,60.1,124.4
0035075030,2025-10-07,0.6000000000000001,0.0,2.4000000000000004,2.4000000000000004,26.199999999999996,44.599999999999994
0035075040,2025-10-07,14.799999999999999,0.2,1.3,2.2,46.0,99.60000000000001
0035075070,2025-10-07,21.0,0.0,0.0,0.0,78.4,142.49999999999997
0035075080,2025-10-07,0.0,0.0,0.0,0.1,6.800000000000001,18.7
0035080050,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
0035085060,2025-10-07,1.6,0.4,2.6999999999999997,2.9,12.299999999999999,24.0
0035085070,2025-10-07,5.8,0.2,1.2999999999999998,2.0,26.3,66.8
0035085080,2025-10-07,2.4,0.1,0.9,1.3,6.7,16.799999999999997
0035087020,2025-10-07,17.3,0.8,22.1,31.400000000000002,191.5,305.1
0035095120,2025-10-07,0.9,0.0,0.8,1.0,10.100000000000001,18.1
0035095130,2025-10-07,1.4,0.0,5.2,6.1,42.5,95.60000000000001
0035160000,2025-10-07,1.9000000000000001,0.2,2.6,3.4000000000000004,59.7,96.10000000000001
0035160010,2025-10-07,5.4,0.0,2.9,2.9,22.400000000000002,26.5
0035167000,2025-10-07,1.3,0.0,1.0,1.1,14.2,17.1
0035195060,2025-10-07,7.87,0.0,3.34,8.2,68.38,105.13
0035197020,2025-10-07,0.2,0.0,0.0,0.30000000000000004,3.3000000000000007,4.9
0035197070,2025-10-07,4.8,0.0,2.5,5.9,59.2,105.0
0035215030,2025-10-07,15.0,0.0,17.9,33.9,193.89999999999998,6844.6
0035235010,2025-10-07,17.6,15.4,40.6,55.8,263.6,347.2
0037015030,2025-10-07,0.30000000000000004,8.0,8.0,8.0,19.200000000000003,34.6
0037017040,2025-10-07,0.0,0.0,0.0,0.0,12.2,23.0
0044015060,2025-10-07,0.0,17.5,17.5,17.5,107.6,217.7
0044017120,2025-10-07,0.2,17.6,18.6,19.200000000000003,136.4,264.59999999999997
0044037040,2025-10-07,0.0,0.0,0.0,0.0,0.1,0.1
0047015100,2025-10-07,0.1,14.6,96.89999999999999,150.5,1374.7,1641.6
0047017070,2025-10-07,0.2,16.2,16.2,17.8,95.79999999999998,154.0
0047017110,2025-10-07,0.2,43.2,54.6,54.800000000000004,183.79999999999998,281.8
0051020011,2025-10-07,0.0,1.0,1.0,1.0,31.6,52.7
0052010020,2025-10-07,0.1,0.2,0.2,0.2,37.2,47.5
0052025080,2025-10-07,0.6,0.2,0.2,0.2,11.1,14.5
0052025090,2025-10-07,2.9,1.9,1.9,2.0,18.400000000000002,23.500000000000004
0052035040,2025-10-07,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,52.4,55.800000000000004
0052045080,2025-10-07,0.0,0.7000000000000001,0.7000000000000001,0.7000000000000001,19.3,22.5
0052050060,2025-10-07,0.0,11.4,11.6,11.6,37.8,51.4
0052050080,2025-10-07,0.0,9.6,9.6,9.6,32.2,41.60000000000001
0052050090,2025-10-07,0.0,6.699999999999999,6.699999999999999,6.699999999999999,28.4,30.900000000000002
0052055170,2025-10-07,0.0,9.2,9.2,9.2,28.900000000000002,33.5
0052055210,2025-10-07,0.1,5.3,5.3999999999999995,5.3999999999999995,23.4,39.1
0052055220,2025-10-07,0.1,3.5,3.5,3.5,41.5,46.699999999999996
0052055230,2025-10-07,0.042,13.01,13.366,13.379999999999999,104.25999999999999,106.831
0052077010,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
1111500036,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
1111500203,2025-10-07,11.3,10.1,20.1,36.8,165.2,289.7
1602500044,2025-10-07,0.0,3.0,36.2,42.2,102.2,203.00000000000003
1602500063,2025-10-07,0.0,0.0,0.0,0.2,20.2,36.4
1602500110,2025-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2120000099,2025-10-07,2.8000000000000003,0.0,0.0,0.4,5.700000000000001,14.700000000000003
2120000100,2025-10-07,2.6,0.30000000000000004,0.8,1.1,5.4,10.7
2120000101,2025-10-07,0.8,0.9,0.9,0.9,3.6000000000000005,18.4
2120000105,2025-10-07,6.5,0.1,0.1,0.4,16.1,23.200000000000003
2120000106,2025-10-07,1.7000000000000002,0.2,0.2,0.2,9.5,16.5
2120000107,2025-10-07,2.2,0.0,0.30000000000000004,1.0,15.500000000000002,24.2
2120000108,2025-10-07,3.3000000000000003,0.0,0.0,1.0,7.9,14.200000000000001
2120000109,2025-10-07,2.6,0.0,0.0,0.2,10.5,37.8
2120000117,2025-10-07,4.4,0.0,1.0,3.0,22.8,35.400000000000006
2120000118,2025-10-07,3.2,0.0,0.0,0.5,10.9,61.5
2120000119,2025-10-07,2.2,1.7,1.8,3.1,14.899999999999999,27.3
2120000120,2025-10-07,4.2,0.0,0.0,0.5,13.000000000000002,15.700000000000003
2120000121,2025-10-07,2.7,4.0,4.0,5.3,15.6,29.4
2120000122,2025-10-07,1.9000000000000001,1.1,1.1,1.1,6.4,21.5
2120000123,2025-10-07,1.8,0.8,0.8,0.9,6.3,19.6
2120000124,2025-10-07,2.3000000000000003,2.6,2.6,2.9000000000000004,12.2,21.0
2120000125,2025-10-07,1.9000000000000001,0.30000000000000004,0.30000000000000004,0.30000000000000004,6.0,12.8
2120000126,2025-10-07,5.800000000000001,1.3,1.3,1.3,23.6,34.900000000000006
2120000127,2025-10-07,4.1000000000000005,0.8,0.8,0.8,20.3,27.6
2120000128,2025-10-07,4.800000000000001,0.1,0.1,0.5,26.3,33.8
2120000130,2025-10-07,2.0,0.0,0.1,0.4,15.399999999999999,24.0
2120000131,2025-10-07,1.7000000000000002,0.5,0.6,0.6,9.1,15.900000000000002
2120000132,2025-10-07,1.5,0.0,0.0,0.0,9.1,15.9
2120000133,2025-10-07,3.4000000000000004,0.0,0.0,2.4000000000000004,14.2,25.5
2120000134,2025-10-07,3.2,0.0,0.4,1.8000000000000003,20.1,22.0
2120000135,2025-10-07,2.4000000000000004,0.0,0.0,1.2000000000000002,12.3,19.7
2120000136,2025-10-07,3.0,1.6,1.6,2.8000000000000003,16.6,25.1
2120000138,2025-10-07,2.9000000000000004,0.0,0.0,0.4,6.3,30.1
2120000139,2025-10-07,3.6,0.0,0.8,2.5,9.600000000000001,14.200000000000001
